,0,1,2,3,4,5,Epochs
138,0.36042085,-0.3982257,0.041118786,-0.07298908,-0.33201993,0.11903022,10
139,0.3578051,-0.4237912,0.054777183,-0.024226338,-0.34740064,0.074836195,10
140,0.36996514,-0.42225605,-0.06703055,-0.08860421,-0.3550371,0.09872763,10
141,0.4662474,-0.389359,0.08423884,-0.008921325,-0.36019015,0.22647375,10
142,0.2491778,-0.46072888,-0.014253879,-0.2807799,-0.37463298,0.13227046,10
143,0.33808646,-0.41651803,0.036061995,0.14626151,-0.38343334,0.15085557,10
144,0.2563316,-0.6247393,-0.009309793,0.024432182,-0.52219003,0.21263762,10
145,0.31526735,-0.5014951,0.098589145,-0.07891095,-0.4186445,0.17654622,10
146,0.37986815,-0.35617608,0.052492402,-0.035634384,-0.33723608,0.10560912,10
147,0.38040864,-0.43372294,-0.09443737,-0.09277862,-0.34920502,0.05634576,10
148,0.39265096,-0.41500023,0.08148732,0.0053387284,-0.3560992,0.03049916,10
149,0.3722567,-0.4022484,0.06216556,-0.023189098,-0.32284838,0.16276789,10
150,0.38908872,-0.4600675,-0.1619874,-0.010071039,-0.29763633,-0.022453249,10
151,0.47862875,-0.46225935,0.0225507,-0.010789812,-0.42170772,0.09201226,10
152,0.34451538,-0.3766027,0.0059935804,-0.060504287,-0.30228823,0.25651634,10
153,0.37053263,-0.41095984,0.082963675,-0.05104792,-0.3974895,0.13493425,10
154,0.41971582,-0.42264643,0.25713864,0.011890948,-0.42150888,0.19330296,10
155,0.37986815,-0.35617608,0.052492402,-0.035634384,-0.33723608,0.10560912,10
156,0.41120347,-0.46288717,-0.1168285,-0.004669428,-0.2779679,0.14993137,10
157,0.5068606,-0.25541258,0.19852106,0.27141768,-0.22980516,0.21697447,10
158,0.37572396,-0.39545673,0.037925035,-0.079523236,-0.3224886,0.1893072,10
159,0.25014213,-0.5080399,-0.16614793,-0.21836029,-0.31506324,0.15834293,10
160,0.48993552,-0.20718032,0.119416155,-0.072222784,-0.22276828,0.03698802,10
161,0.22101992,-0.6173229,-0.012917036,0.07604805,-0.5056826,0.20530453,10
162,0.424025,-0.4762444,-0.013728039,0.026451677,-0.4000082,0.15326227,10
163,0.4662474,-0.389359,0.08423884,-0.008921325,-0.36019015,0.22647375,10
164,0.43683094,-0.4491969,0.20110038,0.019683301,-0.41250354,0.08961016,10
165,0.37572396,-0.39545673,0.037925035,-0.079523236,-0.3224886,0.1893072,10
166,0.37572396,-0.39545673,0.037925035,-0.079523236,-0.3224886,0.1893072,10
167,0.45365474,-0.48847696,0.13801184,0.21431512,-0.3986788,0.2515883,10
168,0.36380118,-0.4029939,0.032952845,-0.058621913,-0.3121906,0.15575087,10
169,0.31475195,-0.38321838,-0.19269367,-0.05458626,-0.20393005,0.11932768,10
170,0.30917767,-0.42393622,0.018725773,-0.035376146,-0.29168674,0.2950331,10
171,0.3630139,-0.41538912,0.01776736,0.03877017,-0.5115461,0.31849,10
172,0.27379432,-0.33017632,0.0206575,-0.15749146,-0.2715968,0.08118874,10
173,0.39265096,-0.41500023,0.08148732,0.0053387284,-0.3560992,0.03049916,10
174,0.36042085,-0.3982257,0.041118786,-0.07298908,-0.33201993,0.11903022,10
175,0.43568003,-0.19154027,0.1449382,-0.2106355,-0.14640385,0.1476939,10
176,0.47264472,-0.40620625,-0.046858832,0.10085595,-0.17840691,0.0067365766,10
177,0.3445074,-0.4056592,0.13032244,0.00614661,-0.30236304,0.22371118,10
178,0.40253398,-0.34237805,0.10767362,0.030934095,-0.25398004,0.1494286,10
179,0.27165562,-0.24297343,0.31978732,0.021842599,-0.24896547,0.09689775,10
180,0.3915029,-0.39699945,0.046759374,-0.06635924,-0.33265,0.17702982,10
181,0.39438343,-0.38641104,0.07672679,-0.13936462,-0.3598711,0.16432609,10
182,0.12687024,-0.5966255,0.061975814,0.082823426,-0.44319186,0.14952955,10
183,0.41007963,-0.3670088,-0.0865884,-0.22128084,-0.35242495,0.08592847,10
184,0.4256615,-0.3905141,0.002524441,-0.10841659,-0.43604,-0.084900826,10
185,0.2697105,-0.49680573,0.064501606,-0.0072369277,-0.41486692,0.106503546,10
186,0.3722567,-0.4022484,0.06216556,-0.023189098,-0.32284838,0.16276789,10
187,0.3134691,-0.534535,0.20069878,0.06588474,-0.34925863,0.21455461,10
188,0.38040864,-0.43372294,-0.09443737,-0.09277862,-0.34920502,0.05634576,10
189,0.34451538,-0.3766027,0.0059935804,-0.060504287,-0.30228823,0.25651634,10
190,0.37572396,-0.39545673,0.037925035,-0.079523236,-0.3224886,0.1893072,10
191,0.6696192,-0.37164876,0.102117926,0.27537578,-0.3437603,0.1725068,10
192,0.3618394,-0.2542381,0.049813375,-0.17806488,-0.20199966,0.13877049,10
193,0.6269543,-0.32957664,0.31289044,0.086024344,-0.37627327,0.093313396,10
194,0.40738216,-0.5485956,0.088919826,0.18653107,-0.4744992,-0.006429255,10
195,0.3439785,-0.26657844,-0.010376209,-0.28050262,-0.16154239,0.32839334,10
196,0.2739549,-0.6038725,-0.021726558,-0.110218674,-0.46371615,0.04537624,10
197,0.34359086,-0.4168905,0.0023193695,-0.06158197,-0.33665246,0.123408586,10
198,0.23849416,-0.41526228,0.015304869,0.116737545,-0.3528813,0.17445807,10
199,0.37572396,-0.39545673,0.037925035,-0.079523236,-0.3224886,0.1893072,10
200,0.13912006,-0.5413363,-0.24636003,-0.14795484,-0.34550673,0.07490212,10
201,0.37572396,-0.39545673,0.037925035,-0.079523236,-0.3224886,0.1893072,10
202,0.3541337,-0.36746156,0.13523142,-0.05673252,-0.29007372,0.16034995,10
203,0.20376791,-0.5422195,-0.13448901,0.029375434,-0.50259197,0.33902252,10
204,0.4298612,-0.2109108,0.38372767,0.04064232,-0.23891172,0.30456966,10
205,0.42732203,-0.35222667,0.08845365,-0.03889376,-0.27157295,0.14206798,10
206,0.37986815,-0.35617608,0.052492402,-0.035634384,-0.33723608,0.10560912,10
207,0.30596572,-0.27078158,0.5680933,0.16716647,-0.28722554,0.10682958,10
208,0.37053263,-0.41095984,0.082963675,-0.05104792,-0.3974895,0.13493425,10
209,0.34981516,-0.5004306,0.02370665,0.27614158,-0.506297,-0.14662614,10
210,0.4558356,-0.38148874,0.027482172,0.0028529167,-0.2984561,0.42906573,10
211,0.42732203,-0.35222667,0.08845365,-0.03889376,-0.27157295,0.14206798,10
212,0.38292766,-0.40206066,0.06797266,0.017000735,-0.35796225,0.17708674,10
213,0.44079912,-0.39869016,0.118148886,0.19172642,-0.3397166,0.11434366,10
214,0.29440966,-0.39167625,0.2927978,0.20262876,-0.20750873,0.09734425,10
215,0.25145528,-0.4495439,-0.115101814,-0.10014078,-0.31535876,-0.026079684,10
216,0.43805256,-0.578709,0.11804748,0.14270598,-0.42340067,0.17910272,10
217,0.21739665,-0.3969949,-0.04231993,-0.25599197,-0.384962,0.2352454,10
218,0.3334837,-0.45611298,-0.0047560846,-0.06612472,-0.3743307,0.06697309,10
219,0.34359086,-0.4168905,0.0023193695,-0.06158197,-0.33665246,0.123408586,10
220,0.39515373,-0.35460848,0.11789354,-0.06837888,-0.27119756,0.14268932,10
221,0.3173752,-0.47609693,-0.14511463,-0.12925541,-0.38571367,0.2865335,10
222,0.35121188,-0.3523632,0.12515867,-0.18384564,-0.30072004,0.14174464,10
223,0.3808038,-0.32446644,0.13671634,-0.038887978,-0.3044723,0.18553682,10
224,0.3816157,-0.28966513,0.27256733,0.29919332,-0.2035331,0.17633925,10
225,0.39200366,-0.33191413,0.17202853,-0.017089456,-0.3136317,0.19205385,10
226,0.34650207,-0.44822985,0.1224669,-0.0014779866,-0.39102823,0.26595536,10
227,0.37572396,-0.39545673,0.037925035,-0.079523236,-0.3224886,0.1893072,10
228,0.37986815,-0.35617608,0.052492402,-0.035634384,-0.33723608,0.10560912,10
229,0.34534726,-0.41375822,0.0045923376,-0.056806207,-0.33279932,0.12641712,10
230,0.38682625,-0.36846372,0.096232526,-0.07152769,-0.32962248,0.2246944,10
231,0.36042085,-0.3982257,0.041118786,-0.07298908,-0.33201993,0.11903022,10
232,0.34451538,-0.3766027,0.0059935804,-0.060504287,-0.30228823,0.25651634,10
233,0.39265096,-0.41500023,0.08148732,0.0053387284,-0.3560992,0.03049916,10
234,0.36074892,-0.41021347,-0.050928943,0.0043488145,-0.23753582,0.30125982,10
235,0.37572396,-0.39545673,0.037925035,-0.079523236,-0.3224886,0.1893072,10
236,0.26996756,-0.5938026,-0.09710943,-0.13663578,-0.36369756,0.062093735,10
237,0.36042085,-0.3982257,0.041118786,-0.07298908,-0.33201993,0.11903022,10
238,0.3229599,-0.41423795,0.18507004,0.1390081,-0.31944504,0.23073581,10
239,0.34359086,-0.4168905,0.0023193695,-0.06158197,-0.33665246,0.123408586,10
240,0.35121188,-0.3523632,0.12515867,-0.18384564,-0.30072004,0.14174464,10
241,0.48233357,-0.1993632,0.18855721,0.03366393,-0.22964926,0.22059372,10
242,0.3813807,-0.58229274,0.10166258,-0.12450224,-0.4106409,-0.06271231,10
243,0.20341891,-0.3684132,-0.053128414,-0.08249022,-0.22670367,-0.013727963,10
244,0.43274975,-0.41507304,0.07974803,-0.04939449,-0.37774056,0.18284082,10
245,0.4473124,-0.45228878,0.055332355,-0.080537885,-0.32326588,0.34644425,10
246,0.35015935,-0.49988827,0.023996865,0.115413964,-0.4463592,0.29179004,10
247,0.20391914,-0.50737035,-0.048792295,0.016026199,-0.39790198,0.32360426,10
248,0.4950185,-0.3763113,0.02933702,-0.09582928,-0.1935173,0.12704875,10
249,0.43425566,-0.41818213,-0.03421531,-0.08296539,-0.30182862,0.26943976,10
250,0.39328668,-0.43374288,-0.017275365,0.004076928,-0.3631993,0.22561815,10
251,0.42835927,-0.57059157,-0.28965983,0.069910705,-0.45781678,-0.116000324,10
252,0.4673323,-0.47335783,0.12015014,0.08406806,-0.28373134,-0.15288845,10
253,0.2875527,-0.5047735,-0.009801889,0.12602359,-0.44831938,0.22137862,10
254,0.44593263,-0.36223957,0.05669284,0.055226475,-0.17423382,-0.030566633,10
255,0.37572396,-0.39545673,0.037925035,-0.079523236,-0.3224886,0.1893072,10
256,0.34425065,-0.5016444,0.275625,0.15750164,-0.38106772,0.3281864,10
257,0.20296168,-0.27245957,0.12418141,-0.028540283,-0.32036352,0.15593833,10
258,0.23182312,-0.4860224,0.16218427,-0.05980155,-0.51918733,0.13401428,10
259,0.3837178,-0.38967788,0.10634449,0.017108917,-0.32396346,0.16234168,10
260,0.39200366,-0.33191413,0.17202853,-0.017089456,-0.3136317,0.19205385,10
261,0.24598536,-0.2676682,0.23023209,0.038801223,-0.31460804,0.23078597,10
262,0.2721154,-0.37925407,-0.2174943,-0.10245769,-0.26637146,0.116000056,10
263,0.3578051,-0.4237912,0.054777183,-0.024226338,-0.34740064,0.074836195,10
264,0.37572396,-0.39545673,0.037925035,-0.079523236,-0.3224886,0.1893072,10
265,0.3722567,-0.4022484,0.06216556,-0.023189098,-0.32284838,0.16276789,10
266,0.36134183,-0.5272777,-0.18937686,-0.049663916,-0.5279813,0.3659442,10
267,0.33936855,-0.2395654,0.10310562,-0.17146528,-0.21863353,0.03893572,10
268,0.38608867,-0.47208714,0.16877463,-0.22725332,-0.37935555,0.029635549,10
269,0.38292766,-0.40206066,0.06797266,0.017000735,-0.35796225,0.17708674,10
270,0.38292766,-0.40206066,0.06797266,0.017000735,-0.35796225,0.17708674,10
271,0.36316213,-0.45504072,0.18488969,0.16328192,-0.37724277,0.12435345,10
272,0.555775,-0.2737876,0.13022965,-0.20454323,-0.20824009,0.11030111,10
273,0.4098143,-0.42124957,0.021486675,0.11781472,-0.28360176,0.33331263,10
274,0.30038083,-0.32681742,0.10736457,-0.19249518,-0.27750003,0.3192312,10
275,0.44818366,-0.28980508,0.2053468,-0.040146843,-0.2291854,0.019582123,10
276,0.27774587,-0.57496125,-0.1528198,-0.20375867,-0.394297,0.08361608,10
277,0.3782376,-0.47820216,0.0022894014,0.05540341,-0.36527222,0.103330106,10
278,0.46742865,-0.31261614,0.19527572,0.014535606,-0.3897227,0.22439224,10
279,0.36042085,-0.3982257,0.041118786,-0.07298908,-0.33201993,0.11903022,10
280,0.42732203,-0.35222667,0.08845365,-0.03889376,-0.27157295,0.14206798,10
281,0.32563543,-0.51130617,-0.1340853,-0.003109634,-0.33614483,-0.028723925,10
282,0.3996627,-0.378752,0.05425357,-0.068393886,-0.30526036,0.013403147,10
283,0.26756528,-0.48841336,-0.04304117,-0.043278515,-0.4251479,0.31026724,10
284,0.16112854,-0.5214852,-0.19956484,-0.080597,-0.28198928,0.12307878,10
285,0.336632,-0.43864948,-0.03782975,-0.13304721,-0.3403611,0.19810355,10
286,0.424025,-0.4762444,-0.013728039,0.026451677,-0.4000082,0.15326227,10
287,0.27345747,-0.39419624,0.06665891,-0.041653767,-0.34636253,0.054700285,10
288,0.39265096,-0.41500023,0.08148732,0.0053387284,-0.3560992,0.03049916,10
289,0.3645607,-0.23416504,0.26314163,0.0064923763,-0.32891214,0.44578305,10
290,0.3541337,-0.36746156,0.13523142,-0.05673252,-0.29007372,0.16034995,10
291,0.39265096,-0.41500023,0.08148732,0.0053387284,-0.3560992,0.03049916,10
292,0.30904633,-0.55574614,-0.317319,-0.10901047,-0.3866348,0.10602786,10
293,0.48801413,-0.3710726,0.23981163,-0.10411975,-0.3226893,-0.10168201,10
294,0.25145528,-0.4495439,-0.115101814,-0.10014078,-0.31535876,-0.026079684,10
295,0.33313295,-0.41189808,0.1038959,0.05940318,-0.30364594,0.23771271,10
296,0.4535153,-0.4190947,0.14048131,0.04653713,-0.52881825,0.15678614,10
297,0.36733928,-0.37659895,-0.0021522595,-0.054834828,-0.34976974,0.17633615,10
298,0.426319,-0.5001597,-0.19662791,-0.282179,-0.50994223,0.16471885,10
299,0.37053263,-0.41095984,0.082963675,-0.05104792,-0.3974895,0.13493425,10
300,0.3541337,-0.36746156,0.13523142,-0.05673252,-0.29007372,0.16034995,10
301,0.31561697,-0.5454812,0.047824107,-0.012560785,-0.2942736,0.010883957,10
302,0.34027508,-0.49346444,-0.02872424,0.04447782,-0.3069123,0.07627976,10
303,0.24423108,-0.20596375,0.19753,-0.023516119,-0.2361802,0.21945268,10
304,0.3578051,-0.4237912,0.054777183,-0.024226338,-0.34740064,0.074836195,10
305,0.38734576,-0.41598243,0.064349875,0.0044618547,-0.35982725,0.13182482,10
306,0.38040864,-0.43372294,-0.09443737,-0.09277862,-0.34920502,0.05634576,10
307,0.37539038,-0.43090153,0.29858094,0.079746604,-0.50355005,0.036476195,10
308,0.38292766,-0.40206066,0.06797266,0.017000735,-0.35796225,0.17708674,10
309,0.39438343,-0.38641104,0.07672679,-0.13936462,-0.3598711,0.16432609,10
310,0.36441925,-0.6396309,-0.26025563,-0.08270903,-0.51171887,-0.032419205,10
311,0.15506624,-0.5408832,3.5798177e-05,-0.2031302,-0.5102919,-0.0600774,10
312,0.51665795,-0.36683154,-0.1184734,-0.122422725,-0.18670097,0.19744088,10
313,0.37053263,-0.41095984,0.082963675,-0.05104792,-0.3974895,0.13493425,10
314,0.30660176,-0.43636593,-0.056045137,-0.014073521,-0.52893764,0.30736953,10
315,0.34359086,-0.4168905,0.0023193695,-0.06158197,-0.33665246,0.123408586,10
316,0.43546963,-0.56280136,-0.24718992,-0.03972517,-0.45985442,-0.08441177,10
317,0.24943049,-0.43603414,0.14367741,-0.107976034,-0.40671188,0.32570988,10
318,0.56154895,-0.49456948,-0.13824481,-0.0043601394,-0.51197505,0.12356216,10
319,0.46577424,-0.42812943,-0.016402254,0.050715864,-0.26789922,0.16328487,10
320,0.42144066,-0.5421622,-0.009600235,0.0433684,-0.3497155,0.07260543,10
321,0.17451118,-0.2275981,0.2160727,0.07493967,-0.2900016,0.31496102,10
322,0.32378307,-0.4181695,0.19412568,-0.14994228,-0.32593423,0.05070728,10
323,0.34359086,-0.4168905,0.0023193695,-0.06158197,-0.33665246,0.123408586,10
324,0.47334707,-0.54871035,0.031541713,0.08836752,-0.4318322,0.16097419,10
325,0.43683094,-0.4491969,0.20110038,0.019683301,-0.41250354,0.08961016,10
326,0.41352472,-0.47981894,0.0130041875,0.022105157,-0.386725,0.17222036,10
327,0.36063933,-0.32516766,0.057046175,-0.0731644,-0.20142402,0.066912025,10
328,0.30854264,-0.3418377,0.23466176,-0.021180332,-0.33997792,0.17218879,10
329,0.4236518,-0.34103614,0.21608645,0.02177304,-0.34897184,0.34649992,10
330,0.3334837,-0.45611298,-0.0047560846,-0.06612472,-0.3743307,0.06697309,10
331,0.5641773,-0.31779632,-0.08329979,-0.055639535,-0.14589624,0.12650694,10
332,0.21479008,-0.47707582,0.10782496,-0.04512492,-0.5302067,0.2791906,10
333,0.36664337,-0.53177816,-0.11753355,-0.3222525,-0.5137074,0.14041197,10
334,0.37572396,-0.39545673,0.037925035,-0.079523236,-0.3224886,0.1893072,10
335,0.22101992,-0.6173229,-0.012917036,0.07604805,-0.5056826,0.20530453,10
336,0.38682625,-0.36846372,0.096232526,-0.07152769,-0.32962248,0.2246944,10
337,0.4662474,-0.389359,0.08423884,-0.008921325,-0.36019015,0.22647375,10
338,0.38292766,-0.40206066,0.06797266,0.017000735,-0.35796225,0.17708674,10
339,0.38836506,-0.3944978,0.060337722,0.07122898,-0.37843817,0.058561683,10
340,0.34359086,-0.4168905,0.0023193695,-0.06158197,-0.33665246,0.123408586,10
341,0.31034046,-0.38761306,0.17191388,0.03035611,-0.36475903,0.17703888,10
342,0.39523897,-0.40397996,0.012986179,-0.033827692,-0.29530817,0.1745852,10
343,0.27709514,-0.4953094,0.03565667,-0.18531154,-0.47005156,0.09786627,10
344,0.49109566,-0.40588883,0.28353122,0.19352967,-0.33936402,0.0750556,10
345,0.5830237,-0.4694174,0.12793867,0.21391636,-0.3650152,0.09960157,10
346,0.33121082,-0.40741968,-0.12282633,-0.002342254,-0.2522531,0.052722365,10
347,0.3864627,-0.37704128,0.071297176,-0.033286333,-0.28409612,0.15621231,10
348,0.48440066,-0.3522002,0.17496586,-0.1900027,-0.30151904,0.14742863,10
349,0.4662474,-0.389359,0.08423884,-0.008921325,-0.36019015,0.22647375,10
350,0.40625817,-0.42311713,-0.021937385,0.007430047,-0.35012528,0.21942553,10
351,0.38292766,-0.40206066,0.06797266,0.017000735,-0.35796225,0.17708674,10
352,0.3782376,-0.47820216,0.0022894014,0.05540341,-0.36527222,0.103330106,10
353,0.379866,-0.46444803,-0.0694987,0.002283603,-0.13614172,0.018120438,10
354,0.37053263,-0.41095984,0.082963675,-0.05104792,-0.3974895,0.13493425,10
355,0.56087637,-0.12378274,0.33249038,0.084132016,-0.23652253,0.43041182,10
356,0.29570925,-0.5672778,-0.16064948,-0.23262015,-0.4901847,0.05235833,10
357,0.4418226,-0.39992148,0.30908602,0.2365405,-0.2996087,0.10251257,10
358,0.3541337,-0.36746156,0.13523142,-0.05673252,-0.29007372,0.16034995,10
359,0.38734576,-0.41598243,0.064349875,0.0044618547,-0.35982725,0.13182482,10
360,0.5183194,-0.41366917,0.21259138,0.24546736,-0.34496307,0.046126455,10
361,0.38292766,-0.40206066,0.06797266,0.017000735,-0.35796225,0.17708674,10
362,0.48814553,-0.27995783,0.16093552,0.26379353,-0.20923646,0.24094518,10
363,0.39849037,-0.39794683,-0.059407406,-0.21593383,-0.38974965,0.08844699,10
364,0.36063933,-0.32516766,0.057046175,-0.0731644,-0.20142402,0.066912025,10
365,0.42732203,-0.35222667,0.08845365,-0.03889376,-0.27157295,0.14206798,10
366,0.39042047,-0.40201542,0.05383168,-0.021767378,-0.33702636,0.15340881,10
367,0.42776382,-0.4703398,0.13187511,0.08716357,-0.40237713,0.17906024,10
368,0.39200366,-0.33191413,0.17202853,-0.017089456,-0.3136317,0.19205385,10
369,0.5098624,-0.3540964,0.3948179,0.07407349,-0.42633495,0.08889802,10
370,0.34359086,-0.4168905,0.0023193695,-0.06158197,-0.33665246,0.123408586,10
371,0.44806758,-0.33825094,0.060764693,0.13468167,-0.16610196,-0.05624196,10
372,0.4016518,-0.27997887,0.17079657,0.011637628,-0.16005212,0.16484232,10
373,0.41661358,-0.41317326,0.016155774,0.075604856,-0.35234478,0.18370476,10
374,0.36996514,-0.42225605,-0.06703055,-0.08860421,-0.3550371,0.09872763,10
375,0.351449,-0.63577384,-0.13838859,0.1110574,-0.48707426,-0.0026914775,10
376,0.4116515,-0.66014034,-0.30750185,-0.15475944,-0.4917741,0.071949035,10
377,0.4016518,-0.27997887,0.17079657,0.011637628,-0.16005212,0.16484232,10
378,0.38066775,-0.31848785,0.05326455,-0.044586062,-0.19367608,0.14767252,10
379,0.40625817,-0.42311713,-0.021937385,0.007430047,-0.35012528,0.21942553,10
380,0.34359086,-0.4168905,0.0023193695,-0.06158197,-0.33665246,0.123408586,10
381,0.37572396,-0.39545673,0.037925035,-0.079523236,-0.3224886,0.1893072,10
382,0.39200366,-0.33191413,0.17202853,-0.017089456,-0.3136317,0.19205385,10
383,0.28322005,-0.50954694,0.041264318,-0.20548828,-0.48119277,0.1113863,10
384,0.38066775,-0.31848785,0.05326455,-0.044586062,-0.19367608,0.14767252,10
385,0.46095264,-0.3992502,-0.021090815,-0.06398836,-0.47537643,-0.15467712,10
386,0.36063933,-0.32516766,0.057046175,-0.0731644,-0.20142402,0.066912025,10
387,0.38292766,-0.40206066,0.06797266,0.017000735,-0.35796225,0.17708674,10
388,0.18024132,-0.5184768,-0.2196368,-0.1462763,-0.30159026,0.09400466,10
389,0.39438343,-0.38641104,0.07672679,-0.13936462,-0.3598711,0.16432609,10
390,0.4496544,-0.12775221,0.406439,0.17257434,-0.21076632,0.22427158,10
391,0.31034046,-0.38761306,0.17191388,0.03035611,-0.36475903,0.17703888,10
392,0.25529757,-0.65389144,-0.121009566,-0.0912804,-0.40050834,0.020063937,10
393,0.24425894,-0.51651824,-0.08555061,0.012030542,-0.42885295,0.2745856,10
394,0.36042085,-0.3982257,0.041118786,-0.07298908,-0.33201993,0.11903022,10
395,0.38734576,-0.41598243,0.064349875,0.0044618547,-0.35982725,0.13182482,10
396,0.4564131,-0.42991027,0.0021937843,0.0013751686,-0.5647137,0.3857088,10
397,0.49739623,-0.58669984,-0.16702144,0.1116178,-0.52764606,0.25650808,10
398,0.39265096,-0.41500023,0.08148732,0.0053387284,-0.3560992,0.03049916,10
399,0.38292766,-0.40206066,0.06797266,0.017000735,-0.35796225,0.17708674,10
400,0.34359086,-0.4168905,0.0023193695,-0.06158197,-0.33665246,0.123408586,10
401,0.42820778,-0.27486408,-0.018256683,-0.00923124,-0.12086138,0.078285694,10
402,0.44429174,-0.4156903,0.07714644,-0.06168163,-0.22756222,-0.029568493,10
403,0.3541337,-0.36746156,0.13523142,-0.05673252,-0.29007372,0.16034995,10
404,0.36937106,-0.27964628,0.27426136,-0.07334125,-0.3116104,0.41047925,10
405,0.38682625,-0.36846372,0.096232526,-0.07152769,-0.32962248,0.2246944,10
406,0.351449,-0.63577384,-0.13838859,0.1110574,-0.48707426,-0.0026914775,10
407,0.29799014,-0.21892855,-0.04074263,-0.12506573,-0.19346306,0.18659616,10
408,0.2527154,-0.37103492,0.08455343,-0.12153943,-0.33881798,0.11715713,10
409,0.38292766,-0.40206066,0.06797266,0.017000735,-0.35796225,0.17708674,10
410,0.27165562,-0.24297343,0.31978732,0.021842599,-0.24896547,0.09689775,10
411,0.35383442,-0.3998391,0.15963152,-0.049919635,-0.2972594,0.33099237,10
412,0.4662474,-0.389359,0.08423884,-0.008921325,-0.36019015,0.22647375,10
413,0.38292766,-0.40206066,0.06797266,0.017000735,-0.35796225,0.17708674,10
414,0.36422312,-0.381447,-0.032371774,-0.11178869,-0.32569098,0.20280871,10
415,0.39265096,-0.41500023,0.08148732,0.0053387284,-0.3560992,0.03049916,10
416,0.43537176,-0.41211438,0.0063034873,0.030251771,-0.2062434,0.06334704,10
417,0.3541337,-0.36746156,0.13523142,-0.05673252,-0.29007372,0.16034995,10
418,0.46547538,-0.2539386,0.32369605,0.011384338,-0.2612152,0.36968893,10
419,0.4415417,-0.45167285,0.019302491,0.016288042,-0.4554087,0.223934,10
420,0.48985186,-0.6321688,-0.37087443,-0.14039767,-0.5466658,0.08900641,10
421,0.3445074,-0.4056592,0.13032244,0.00614661,-0.30236304,0.22371118,10
422,0.3896526,-0.33416086,0.024376633,-0.08046161,-0.14644028,0.08184464,10
423,0.25389862,-0.31773528,0.10473848,-0.039916128,-0.09513716,-5.3435564e-05,10
424,0.39523897,-0.40397996,0.012986179,-0.033827692,-0.29530817,0.1745852,10
425,0.36154765,-0.47377867,-0.045787044,-0.12895924,-0.3176418,0.037251145,10
426,0.3782376,-0.47820216,0.0022894014,0.05540341,-0.36527222,0.103330106,10
427,0.38292766,-0.40206066,0.06797266,0.017000735,-0.35796225,0.17708674,10
428,0.36996514,-0.42225605,-0.06703055,-0.08860421,-0.3550371,0.09872763,10
429,0.33427992,-0.3754183,0.13761114,0.1853801,-0.22974505,0.050926566,10
430,0.36996514,-0.42225605,-0.06703055,-0.08860421,-0.3550371,0.09872763,10
431,0.39200366,-0.33191413,0.17202853,-0.017089456,-0.3136317,0.19205385,10
432,0.5381745,-0.12850338,0.27445245,0.06740534,-0.1967049,0.44507405,10
433,0.39042047,-0.40201542,0.05383168,-0.021767378,-0.33702636,0.15340881,10
434,0.43274975,-0.41507304,0.07974803,-0.04939449,-0.37774056,0.18284082,10
435,0.37986815,-0.35617608,0.052492402,-0.035634384,-0.33723608,0.10560912,10
436,0.4491364,-0.27692184,0.363953,0.035534084,-0.29616734,0.3376662,10
437,0.42732203,-0.35222667,0.08845365,-0.03889376,-0.27157295,0.14206798,10
438,0.34359086,-0.4168905,0.0023193695,-0.06158197,-0.33665246,0.123408586,10
439,0.27132675,-0.16347687,0.21902941,-0.13927303,-0.07934294,0.17845547,10
440,0.4956124,-0.46907103,-0.23302318,0.03439021,-0.35651374,0.021424383,10
441,0.20747706,-0.52481544,0.055908702,-0.13307752,-0.22235435,0.030772835,10
442,0.38292766,-0.40206066,0.06797266,0.017000735,-0.35796225,0.17708674,10
443,0.2559719,-0.7001758,-0.1043561,-0.0024707615,-0.53826463,-0.095396966,10
444,0.25851983,-0.32346103,0.22465283,-0.058582485,-0.30202645,0.06844273,10
445,0.1810621,-0.4692939,-0.024524653,-0.01254946,-0.24758632,-0.032251,10
446,0.39515373,-0.35460848,0.11789354,-0.06837888,-0.27119756,0.14268932,10
447,0.4911132,-0.3983703,0.006046204,-0.040948078,-0.38680765,0.11127746,10
448,0.23183948,-0.39528567,0.11267755,-0.005059451,-0.46609232,0.22716004,10
449,0.2704553,-0.25807804,0.33817542,-0.01588294,-0.26953617,0.30519494,10
450,0.39438343,-0.38641104,0.07672679,-0.13936462,-0.3598711,0.16432609,10
451,0.28284746,-0.31426713,0.25129372,-0.2610223,-0.2075385,0.062455565,10
452,0.35962015,-0.34375674,0.37756938,-0.008802265,-0.33882672,0.1397263,10
453,0.29093057,-0.3859946,0.07424747,-0.08920023,-0.4717448,0.39958873,10
454,0.36996514,-0.42225605,-0.06703055,-0.08860421,-0.3550371,0.09872763,10
455,0.52820325,-0.3002215,0.17112646,-0.0035605133,-0.374825,0.47312915,10
456,0.2584824,-0.2817638,0.1895385,-0.19303201,-0.21001354,0.16493905,10
457,0.4855879,-0.36339617,0.014576266,-0.18229282,-0.3307924,0.1775563,10
458,0.3738782,-0.7007563,-0.18266034,0.090506196,-0.6472899,0.10436843,10
459,0.32661456,-0.29952508,0.14074224,-0.28901613,-0.17522746,0.16844083,10
460,0.2524214,-0.48705274,0.12096319,-0.03557211,-0.25250125,0.18572043,10
461,0.28928238,-0.34657753,-0.05677984,-0.060852706,-0.42536375,0.37062788,10
462,0.4146435,-0.28532493,0.25428155,-0.1053797,-0.26466316,0.32761818,10
