,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Epochs
30,0.24950278,0.18219332,-0.03376566,0.189976,0.2545211,-0.031042188,0.19248387,0.33671647,-0.07657963,0.24319616,0.03212378,-0.025532704,0.036633648,0.066104665,0.21544617,0.25243086,30
31,0.18870749,0.18167624,0.086667955,0.24286439,0.1952492,-0.054124452,0.045077316,0.30754352,-0.021303553,0.30862895,0.02993925,-0.030129796,0.07256459,0.19019926,0.16196764,0.12544967,30
32,0.15951818,0.20208055,0.07149413,0.21163766,0.16647962,-0.034756634,0.0599346,0.35541648,-0.06339444,0.24248064,0.040588804,-0.036333732,-0.018386595,0.035907425,0.21066773,0.14155589,30
33,0.11562784,0.21098202,0.06385424,0.23302582,0.16562839,-0.06528814,0.062400408,0.38450545,-0.055031735,0.2651869,0.059475593,-0.049063362,-0.0065308586,0.10541592,0.1656165,0.16252108,30
0,0.3856256,0.257668,0.032405138,0.2894773,0.31223732,-0.028409874,0.13015261,0.19103883,-0.0032268176,0.028860986,0.2667764,-0.012361374,0.18232949,0.15820931,-0.012173124,0.35023534,40
1,0.3846789,0.33837235,-0.017651848,0.4340769,0.33793065,-0.025515351,0.119564235,0.22384262,0.015640229,0.03983341,0.3679165,-0.0097460635,0.18847302,0.23451535,-0.00984408,0.40484345,40
2,0.30070567,0.21834618,0.077628076,0.40792722,0.2595888,-0.039867524,0.056242906,0.3178215,0.006611144,0.16445604,0.23643425,-0.007453368,0.1861648,0.17223388,0.09453331,0.22601308,40
3,0.46612674,0.3243807,-0.011919789,0.4623756,0.3715219,-0.035753965,0.048263405,0.25141075,0.015076781,0.0035205334,0.38238838,-0.012151353,0.22903058,0.17975399,-0.022868216,0.31721738,40
4,0.53222066,0.077074684,-0.022089489,0.04317391,0.26638353,-0.020057522,0.21219428,0.15769212,0.04777216,-0.10316491,0.114500694,-0.017731115,0.21193695,0.014284283,0.036935173,0.45212954,40
5,0.47814006,0.018818006,-0.016119666,0.084807545,0.32019544,-0.023600746,0.2351764,0.06709519,-0.019541662,0.013772026,0.13453346,-0.010647494,0.27044746,0.0009308979,0.017851338,0.319998,40
6,0.44857568,0.0041535646,0.016718999,0.10154642,0.27274135,-0.019817932,0.30092084,0.038698897,0.013168741,0.0015368462,0.11107633,-0.015646402,0.2088588,0.0310046,0.063204005,0.37719816,40
7,0.49845588,0.26274797,-0.043925337,0.46826392,0.3855602,0.0030083451,0.03492426,0.20340121,0.03677333,0.0014480501,0.36127672,-0.008880968,0.27208558,0.14875063,0.03562201,0.31948888,40
8,0.25143248,0.25148654,0.078773454,0.2440741,0.2642665,0.039370574,0.18240544,0.36348653,0.008264527,0.24139483,0.13840535,0.030953538,0.14188151,0.074492544,0.2520452,0.21525839,40
9,0.17611003,0.25643477,0.28203744,0.4472528,0.29425102,0.08662812,0.02624995,0.34460807,-0.04334055,0.22208568,0.12473339,0.012108294,0.08429034,0.2346268,0.16860697,0.15245086,40
10,0.4454193,0.066970885,0.03076344,0.07822147,0.3375833,-0.016094744,0.25646055,0.15180948,0.027020805,-0.042345032,0.1693863,-0.01918075,0.30184132,0.08118561,-0.066132054,0.40818316,40
11,0.35334253,0.3880313,0.026527531,0.35779458,0.4361534,-0.033260867,0.098960295,0.13391428,0.23898667,0.03451805,0.4238382,-0.016350191,0.3153678,0.24687241,-0.009823501,0.3918611,40
12,0.51903987,0.37736,-0.095852934,0.4195779,0.36443388,0.008314809,0.07984151,0.21435164,0.06112896,-0.019615367,0.4903869,-0.030129988,0.31937402,0.16325472,-0.0437347,0.341834,40
13,0.3943271,0.32746676,0.04404103,0.4435637,0.28882694,0.032903947,0.065151185,0.33935934,0.017005604,0.068759136,0.29244232,0.007744333,0.18187438,0.19133216,0.068029255,0.3156261,40
14,-0.020843446,0.31240922,0.12819482,0.098605886,0.11215529,0.051145278,0.20535207,0.5024485,-0.053316236,0.4784745,-0.042501107,0.024922132,-0.034128748,0.007695757,0.22497326,0.07986154,40
15,0.09380548,0.2191591,0.058592267,0.018383577,0.16089801,0.07200303,0.21550001,0.46543044,-0.039103597,0.44912353,-0.08363056,0.022544138,-0.05040963,0.030258864,0.2647815,0.06668092,40
16,0.42124277,-0.11420904,0.008132957,0.010816276,0.27220273,-0.020871516,0.32085925,-0.07034913,-0.10362727,0.08118534,0.03383065,-0.008987838,0.18562661,-0.047181517,0.07014687,0.28547618,40
17,0.5386671,0.41528386,-0.00216721,0.47388023,0.3227668,-0.04901886,0.11574067,0.13840961,0.093072936,-0.092446625,0.32140157,-0.005593599,0.29124713,0.16441408,-0.021752208,0.43672824,40
18,0.12643476,0.24464211,0.06427323,0.039705083,0.10199502,0.053546466,0.2832499,0.39433017,-0.044709884,0.40193042,-0.084570065,0.043758392,-0.02994489,0.04583563,0.2659883,0.102194846,40
19,0.3201676,0.4087485,-0.0058332756,0.4146712,0.2886798,0.040201366,0.17966925,0.36469758,0.02176524,0.078927144,0.26085857,0.0030933414,0.2050877,0.2417886,0.09920097,0.32715434,40
20,0.00035478175,0.24267963,0.12546362,0.10437268,0.11310439,0.065858066,0.21361227,0.3578069,-0.05301545,0.3876754,-0.030519173,0.03196944,-0.09832372,0.0026167855,0.33429676,0.091831565,40
21,0.47178707,0.40032768,-0.10309944,0.47709432,0.37840903,-0.04570674,0.0899941,0.14919998,0.060627453,-0.08720413,0.41427422,-0.005321851,0.27395213,0.18726248,0.0732501,0.41357273,40
22,0.12177351,0.2965365,0.011832453,0.06976965,0.21946561,0.08186976,0.2178361,0.5181092,-0.036450148,0.35788316,-0.12844908,0.030973352,-0.0014620647,0.042093545,0.30955285,0.08162047,40
23,-0.014938042,0.20484854,0.16176431,0.2762197,0.12050539,0.10144941,0.100317076,0.39433703,-0.038532812,0.44086906,-0.031977832,0.0007735919,0.08267061,0.08796565,0.22111648,0.18052673,40
24,0.00783509,0.21032974,0.1746658,0.43148708,0.08928019,-0.016628271,-0.05915072,0.31325018,-0.0025617192,0.46919104,-0.025235951,-0.004358055,0.15707,0.27215314,0.058817822,0.039209366,40
25,-0.028894901,0.22333294,0.26916167,0.41734076,0.0747796,-0.013551746,-0.060631447,0.28715354,-0.010964196,0.4543743,0.016422302,-0.024324395,0.12210636,0.2378264,0.15668017,0.0390314,40
26,0.028800413,0.3177996,0.013295196,0.032583714,0.18174027,0.23197518,0.1765318,0.54289687,-0.022730667,0.3445233,-0.080920905,-0.016728051,-0.16494383,0.031869628,0.27908045,0.144422,40
27,0.049003318,0.2445541,0.22076824,0.44560033,0.1427407,0.11832908,0.009043701,0.3177863,-0.021434378,0.40125355,0.06797373,0.0066310912,0.099722885,0.16425176,0.1374552,0.21444726,40
28,0.22601599,0.2011649,0.23765664,0.3208487,0.13520648,0.04794442,0.018988725,0.43287247,-0.017523147,0.37978607,0.034163557,0.007823113,0.024741601,0.23345421,0.13231139,0.07000214,40
29,-0.008472919,0.25984618,0.09242117,0.113848746,0.16193047,0.1354763,0.17783874,0.47767568,-0.026482534,0.4058274,-0.026741788,-0.017277991,-0.049043596,0.006405838,0.31546035,0.17862284,40
30,0.22042127,0.2626453,0.00082766265,0.20536764,0.2351104,0.033253044,0.25339404,0.39567494,-0.0320105,0.2982576,0.06048298,0.012114393,0.058826208,0.09009165,0.23828219,0.22275974,40
31,0.14962995,0.21002823,0.14155787,0.27791435,0.15271576,-0.0011907918,0.06909882,0.34023473,0.01981436,0.38111514,0.038061053,0.0040844437,0.11430165,0.2314646,0.15001285,0.07268588,40
32,0.11455629,0.2743356,0.10128056,0.21374775,0.12537055,0.02794663,0.120321505,0.42915216,-0.019270618,0.31852874,0.04824318,-0.0033467337,-0.0030310974,0.03939735,0.24411187,0.09128857,40
33,0.07575795,0.2753133,0.09621175,0.24499011,0.12733199,-0.0053868494,0.11436138,0.45390043,-0.0147760585,0.33632404,0.06784819,-0.016737401,0.014792308,0.118757375,0.18963239,0.11595304,40
0,0.4120435,0.2851291,0.052309595,0.29457268,0.30270663,0.012850875,0.17040691,0.18696727,0.05946764,0.044493258,0.3016696,0.01683711,0.24809073,0.20410764,-0.01641889,0.34579915,50
1,0.41265297,0.39145386,0.0094804615,0.45644492,0.3493501,0.007775033,0.1484545,0.22729106,0.0941091,0.05480197,0.43020478,0.012487252,0.2537303,0.30004495,-0.010141641,0.40994227,50
2,0.3015375,0.25313967,0.12644286,0.42755973,0.2401008,0.010301629,0.06861898,0.33360854,0.06288216,0.20668387,0.2609503,0.0146526415,0.23834957,0.22917446,0.10157888,0.20034705,50
3,0.5000112,0.37497115,0.015260667,0.48781943,0.38835078,-0.01296965,0.061213434,0.24311711,0.09855656,0.0182634,0.44562808,0.0022863839,0.30087644,0.25083238,-0.03253126,0.32518294,50
4,0.5664486,0.04521869,-0.017683044,-0.0111549795,0.2292208,0.0281127,0.2923827,0.13224882,0.08169958,-0.10239184,0.11633202,0.03758367,0.28053674,0.016893893,0.022715986,0.4433454,50
5,0.51252174,-0.011620715,-0.011352122,0.030540004,0.27506363,0.03049584,0.31493968,0.04327506,0.019382294,0.006598562,0.12845086,0.04044845,0.3366156,0.0010494441,0.0008467883,0.30527607,50
6,0.48349887,-0.026610926,0.020282611,0.04708226,0.22844778,0.036422398,0.38053998,0.014882088,0.05117005,-0.006996408,0.10244716,0.039451867,0.2763959,0.031090163,0.045797206,0.36169842,50
7,0.5320387,0.30879912,-0.010699257,0.49072677,0.40134943,0.020741245,0.045241594,0.19240434,0.121615626,0.015454948,0.42466608,0.0067964317,0.34612042,0.2204993,0.02311951,0.32427123,50
8,0.23136446,0.29957074,0.13755877,0.2302808,0.22287993,0.11285824,0.22987011,0.40791494,0.059241764,0.3032313,0.14339277,0.08976427,0.17333516,0.097353,0.29146796,0.1680511,50
9,0.15311652,0.28864115,0.3622328,0.47005478,0.24633403,0.15497994,0.02934222,0.3916368,0.015871167,0.2917825,0.12727942,0.04137247,0.12244328,0.2771746,0.19448861,0.093316734,50
10,0.4808311,0.035237357,0.033452526,0.023903549,0.29947165,0.028513048,0.33705115,0.12581389,0.06437998,-0.041653097,0.17192957,0.032620475,0.37035725,0.08419,-0.07957342,0.40060943,50
11,0.38883823,0.4078911,0.025771417,0.34921405,0.45392993,-0.006879352,0.15238759,0.11343527,0.32066238,0.030144617,0.4854368,0.007386068,0.38758776,0.3141759,-0.020295039,0.4047603,50
12,0.5562876,0.4162372,-0.081068665,0.4299065,0.38584018,0.03096439,0.114081286,0.1931093,0.1464271,-0.012404069,0.5531232,-0.010059483,0.39082527,0.23507607,-0.05489765,0.36000037,50
13,0.4138134,0.37550655,0.08364768,0.46109098,0.2897935,0.06699592,0.079233065,0.3466294,0.098522425,0.094268516,0.34184197,0.03122219,0.24442406,0.25100917,0.07090322,0.30739206,50
14,-0.06397019,0.37455642,0.1890691,0.070867464,0.04465227,0.15259978,0.26583785,0.5698263,-0.025370628,0.55745405,-0.06790949,0.10748887,-0.02379395,-0.00058305264,0.29231134,0.012664512,50
15,0.04915221,0.28406516,0.124283455,-0.010957211,0.0933021,0.17294914,0.2737862,0.53186166,-0.01208796,0.5289146,-0.10875469,0.10299338,-0.040092096,0.023452409,0.33216304,-0.0007067323,50
16,0.45514157,-0.14834091,0.011746287,-0.047204643,0.2097974,0.048056714,0.40228292,-0.092237264,-0.072973825,0.06626211,0.0055210814,0.047960542,0.24994737,-0.06283456,0.05030433,0.26048017,50
17,0.5790285,0.45223108,0.0033193827,0.48454612,0.34234014,-0.021756213,0.16209245,0.12129097,0.18327203,-0.091190994,0.38734204,0.016216936,0.36665618,0.23431975,-0.031935588,0.44929832,50
18,0.081784464,0.30801514,0.12932067,0.010249451,0.03273587,0.15441722,0.34171343,0.46128374,-0.011910308,0.4818976,-0.109687544,0.12671937,-0.019541398,0.03827335,0.33354303,0.03423278,50
19,0.33677164,0.4532038,0.025893256,0.4200349,0.28480327,0.08079508,0.22175759,0.3789838,0.10190857,0.09738544,0.30409333,0.042842984,0.26146176,0.2933442,0.1110308,0.3202182,50
20,-0.043354347,0.3062565,0.18643586,0.07473387,0.045148894,0.16549751,0.2742975,0.42460215,-0.018934205,0.4674694,-0.0559958,0.111004196,-0.08860889,-0.0053135008,0.4005965,0.023676395,50
21,0.5115496,0.43999928,-0.092203766,0.48793823,0.39732137,-0.026315153,0.13789134,0.13079317,0.14677563,-0.085983425,0.4801374,0.019527359,0.3491005,0.2574761,0.06076038,0.42964473,50
22,0.076884724,0.35842466,0.083820336,0.039165676,0.15165256,0.18046355,0.2765185,0.584577,-0.008178983,0.43748832,-0.15322551,0.11218275,0.007458754,0.036782973,0.3777966,0.01421316,50
23,-0.05658342,0.2356455,0.24056606,0.27787852,0.05338125,0.19822356,0.12885135,0.43967053,-0.019474104,0.51992416,-0.057970516,0.05284708,0.10404374,0.11053361,0.26366144,0.11172345,50
24,-0.029485196,0.1868753,0.2601994,0.46947908,0.024780124,0.05696729,-0.071698554,0.31382024,0.005043287,0.546618,-0.051236443,0.0044215303,0.21065384,0.34689373,0.049761742,-0.029349416,50
25,-0.06650515,0.21171148,0.35342947,0.45124543,0.009133756,0.06095121,-0.061641954,0.29659367,-0.0008671805,0.5314226,-0.010362171,0.0024642553,0.1704,0.2980957,0.16208652,-0.029830545,50
26,-0.014392376,0.3814757,0.07805861,-0.001853466,0.11553685,0.33078334,0.23732314,0.61064947,0.003149869,0.42233104,-0.1025965,0.054736048,-0.153748,0.017801747,0.34589303,0.07918282,50
27,0.018019289,0.26342684,0.3054521,0.47201848,0.08791782,0.19492671,0.011529289,0.34992263,0.013662831,0.47540525,0.05757276,0.041045327,0.13912956,0.21214208,0.15977265,0.15040126,50
28,0.19904312,0.21771055,0.32094324,0.34741813,0.08413926,0.111529246,0.017587177,0.46873593,0.023473226,0.45287365,0.028814472,0.02931987,0.071747355,0.2875968,0.1473477,0.0060425103,50
29,-0.051710546,0.31795573,0.1625724,0.09035121,0.09471628,0.2355581,0.23373806,0.5446594,-0.0061231405,0.48465574,-0.05156731,0.05764091,-0.039115235,-0.0012341142,0.38247138,0.1112777,50
30,0.20006064,0.32798016,0.056248233,0.19857907,0.19892699,0.10994865,0.30126414,0.44218117,0.016879357,0.34883946,0.076484635,0.07778671,0.08398926,0.115512416,0.28525153,0.18664186,50
31,0.120595396,0.21288678,0.21311057,0.28766745,0.09915137,0.068195105,0.08591753,0.35447973,0.045280688,0.4475503,0.024609558,0.037102677,0.16150674,0.28233427,0.15969796,0.014809817,50
32,0.079156004,0.3280152,0.15694012,0.1965129,0.067451894,0.11518749,0.17675358,0.4889142,0.015355104,0.39132643,0.035657465,0.061118573,0.014789119,0.04814794,0.29950947,0.034328908,50
33,0.044348165,0.3192423,0.1518792,0.23655811,0.07324925,0.07827625,0.16024634,0.5064369,0.015583067,0.40335172,0.057032943,0.035837293,0.03785801,0.13721903,0.23492023,0.0629814,50
0,0.45339525,0.31676877,0.06211558,0.3031187,0.2973028,0.030920427,0.20800838,0.16324106,0.113381535,0.049920306,0.31460887,0.013912125,0.30790895,0.24763542,-0.005294144,0.3725844,60
1,0.45402792,0.44963753,0.023112327,0.4815064,0.36409074,0.015873488,0.17189498,0.20898478,0.16665223,0.05959584,0.46929824,-0.007090397,0.31289583,0.35960537,0.0038907975,0.44840518,60
2,0.3180013,0.29087362,0.16538411,0.4496224,0.22548911,0.038680747,0.0837957,0.33061635,0.10035826,0.24191569,0.26529276,0.0022616684,0.28614473,0.28607303,0.11982072,0.20487747,60
3,0.5477605,0.4262855,0.027319908,0.5167787,0.4084239,-0.014654309,0.06878448,0.212479,0.17890768,0.021947771,0.48553002,-0.024529621,0.3695155,0.31856185,-0.027377412,0.36396265,60
4,0.61597943,0.02146262,-0.023202315,-0.060315996,0.19667439,0.059545368,0.3790686,0.09387626,0.111534014,-0.11308156,0.0944283,0.07222684,0.34271485,0.018187135,0.023154244,0.46499407,60
5,0.5614263,-0.030413166,-0.017426565,-0.018222153,0.23475042,0.07556239,0.402784,0.008093506,0.046393204,-0.008967459,0.10266173,0.076835394,0.3979724,-0.0016288608,-0.0034977049,0.32083458,60
6,0.533268,-0.04543197,0.012528688,-0.002228409,0.18824074,0.083093315,0.4677788,-0.019846141,0.07514348,-0.022315368,0.07410449,0.07911216,0.33914354,0.027979791,0.041160367,0.37669355,60
7,0.5798203,0.35821906,0.0064901114,0.51679975,0.4203729,0.015661493,0.05295565,0.16027169,0.20319328,0.01814808,0.46371365,-0.019797444,0.4163113,0.28861037,0.023770541,0.35975373,60
8,0.22951281,0.3516754,0.19131272,0.21838236,0.18828197,0.17307897,0.28668764,0.43431944,0.07844156,0.35873613,0.12699929,0.122950576,0.1982784,0.11921829,0.3417433,0.1507371,60
9,0.14872627,0.327371,0.43742967,0.49622208,0.20342854,0.20663193,0.03584248,0.41499814,0.035811424,0.35110423,0.11003924,0.04372987,0.15522222,0.3212181,0.228394,0.061944187,60
10,0.53171563,0.011863589,0.025934413,-0.026365727,0.26588196,0.058462687,0.4238779,0.08803822,0.097555466,-0.052417085,0.15078989,0.06608659,0.43237674,0.08704065,-0.07801448,0.42342442,60
11,0.4390863,0.4351542,0.0158128,0.34752887,0.4747458,-0.00746385,0.20024869,0.07680902,0.39805603,0.014813706,0.52334017,-0.01013045,0.4541216,0.37746888,-0.014674619,0.44627303,60
12,0.60764,0.45343053,-0.08218558,0.44402272,0.4110662,0.028196845,0.13956842,0.15462957,0.22918297,-0.015914127,0.5922866,-0.033613734,0.4605563,0.3019557,-0.050499365,0.40843493,60
13,0.4485498,0.4267859,0.110296726,0.482576,0.29562938,0.08090789,0.092086926,0.33219668,0.16541678,0.11032109,0.3681532,0.019536138,0.30308384,0.30781627,0.086809166,0.32988966,60
14,-0.08780795,0.44051105,0.24862911,0.043770596,-0.013130069,0.24641037,0.33617476,0.62395537,-0.038517922,0.633628,-0.10888794,0.17329532,-0.020723134,-0.0076616555,0.36674935,-0.024813056,60
15,0.022647977,0.3516901,0.1876623,-0.03568521,0.03544572,0.26632518,0.34238896,0.5848199,-0.02527503,0.60575783,-0.14949171,0.16680685,-0.036693633,0.015458897,0.40775394,-0.038168997,60
16,0.5033114,-0.16798194,0.0044494867,-0.099285364,0.15145908,0.115103826,0.49413636,-0.12429118,-0.06250761,0.04673913,-0.037999645,0.09941805,0.3105107,-0.082373515,0.041794583,0.26561654,60
17,0.63245547,0.49620837,-0.0021611005,0.49841732,0.36587763,-0.025984831,0.19661532,0.086079285,0.26932147,-0.10021593,0.42872536,-0.009179141,0.4359005,0.29996866,-0.028011069,0.49541363,60
18,0.055448145,0.37606946,0.19218746,-0.017199546,-0.026649952,0.2465156,0.41079083,0.5144665,-0.024787918,0.55959666,-0.1504188,0.1929194,-0.016351312,0.029618576,0.40902618,-0.0033776462,60
19,0.36833835,0.50333804,0.043892205,0.42948836,0.28735626,0.10264278,0.25910753,0.37625074,0.1640476,0.108288094,0.3253199,0.04031199,0.31153926,0.33999425,0.13543321,0.3455909,60
20,-0.067338794,0.37365398,0.24557957,0.04739125,-0.013806999,0.2590093,0.3442902,0.4781509,-0.031614862,0.54452735,-0.097034365,0.17408623,-0.08680579,-0.0113891065,0.47633404,-0.014696121,60
21,0.5647926,0.48494124,-0.093784764,0.503208,0.4217537,-0.030603342,0.17365895,0.09452154,0.22994325,-0.09503488,0.52205914,-0.005785648,0.41765144,0.32293695,0.05921741,0.47735837,60
22,0.050929353,0.4249189,0.15252733,0.011353493,0.09274615,0.2729577,0.34478056,0.63848406,-0.021346271,0.5151006,-0.19366114,0.1776294,0.008929819,0.029704288,0.454494,-0.023332685,60
23,-0.077112705,0.26917484,0.31339812,0.28065926,-0.0025621802,0.2732071,0.16510965,0.4731393,-0.034300715,0.596918,-0.09712829,0.08740932,0.123002335,0.13727695,0.3147331,0.074655026,60
24,-0.045146227,0.16533363,0.33714613,0.5076146,-0.026565611,0.084852256,-0.08274,0.301889,-0.01266256,0.6225215,-0.08848697,-0.014418237,0.2672975,0.425444,0.053522475,-0.061255544,60
25,-0.081983924,0.20294252,0.4310153,0.4848718,-0.04299614,0.09696037,-0.058357082,0.2942286,-0.01819843,0.6069851,-0.047634795,0.003636349,0.21931913,0.3640017,0.17951341,-0.061547697,60
26,-0.03485602,0.44788677,0.13780013,-0.031034768,0.05731201,0.419894,0.3043597,0.6649548,-0.008858293,0.49849325,-0.13870291,0.116777,-0.14910802,0.0056457818,0.41943222,0.04404682,60
27,0.0070691407,0.2849561,0.3833864,0.5001476,0.04390216,0.24508595,0.018260762,0.36509752,0.015326139,0.5433017,0.03079573,0.05054186,0.17659386,0.26353902,0.192113,0.11789529,60
28,0.1914673,0.23493682,0.39645505,0.3764957,0.040569544,0.15470165,0.019262321,0.48408496,0.033256352,0.5196591,0.004769072,0.029203262,0.11634684,0.34286657,0.1729914,-0.025370479,60
29,-0.073467255,0.37924236,0.22833481,0.06944911,0.0366524,0.32668224,0.2989053,0.5989193,-0.021237917,0.5615921,-0.090187415,0.12083119,-0.035717458,-0.0047680438,0.45667148,0.07479909,60
30,0.19564852,0.3975084,0.10195191,0.19398078,0.16940702,0.17626154,0.3540304,0.4744499,0.034409776,0.3953613,0.07371974,0.115664825,0.10263997,0.13549851,0.34173337,0.18438914,60
31,0.1111502,0.2186703,0.27633786,0.29906562,0.05535929,0.1074035,0.10625295,0.35671282,0.044553764,0.51120186,-0.0038116574,0.040307924,0.20821261,0.33413088,0.17979342,-0.008409768,60
32,0.062538296,0.38489786,0.21160406,0.18148297,0.01836899,0.19384101,0.24470083,0.5325861,0.009609673,0.46161082,0.0054834187,0.109746866,0.022971146,0.05665814,0.36528146,0.007650584,60
33,0.031032607,0.36672604,0.20366351,0.2305209,0.027274966,0.14915845,0.21386924,0.54367334,0.011645667,0.46814728,0.030321114,0.06852957,0.05308488,0.1561319,0.29012883,0.04115075,60
0,0.5037931,0.33894438,0.05597575,0.33113164,0.30162394,0.04727889,0.24236085,0.13154751,0.1572744,0.043384448,0.32942045,0.04029832,0.3542701,0.27873015,0.0011596084,0.4173447,70
1,0.5037263,0.49637783,0.014430389,0.52283883,0.387064,0.016797163,0.19111197,0.18280916,0.23193073,0.05177474,0.5107573,0.0044149384,0.35704058,0.40694794,0.011770725,0.503832,70
2,0.34288752,0.31999972,0.18887675,0.48909643,0.2216614,0.05650121,0.09907953,0.32088658,0.1259921,0.26751742,0.2719728,0.02215356,0.32055923,0.3341527,0.13172528,0.22902596,70
3,0.602496,0.46704167,0.017121553,0.5646539,0.43633622,-0.02293688,0.073336326,0.17516635,0.24944913,0.012103155,0.5252131,-0.022125565,0.4241573,0.37515646,-0.025954977,0.420567,70
4,0.6752066,-0.0067933053,-0.0392261,-0.07619682,0.17608619,0.10003431,0.46755874,0.048574477,0.1303424,-0.13468471,0.07541636,0.13272204,0.39457646,0.003336057,0.021534905,0.50355494,70
5,0.61957306,-0.05096437,-0.031401858,-0.03497708,0.20738894,0.12783097,0.49255776,-0.032097876,0.058701076,-0.030032843,0.07951474,0.1412937,0.44799414,-0.018712431,-0.010089949,0.35392556,70
6,0.5925391,-0.06590186,-0.0032328814,-0.019777983,0.16125387,0.13545917,0.5561944,-0.05929604,0.08442894,-0.04352814,0.05065074,0.14531061,0.39028853,0.010295317,0.03348811,0.40897608,70
7,0.6344412,0.39781946,0.0008184165,0.56225854,0.44740224,0.0062339753,0.059103392,0.12227756,0.2738626,0.008639872,0.50264347,-0.018233426,0.47298783,0.3458507,0.020122975,0.41423303,70
8,0.2387764,0.3995366,0.2335604,0.22810702,0.16638485,0.23210448,0.34635395,0.4539348,0.081785455,0.40596628,0.11352913,0.18459365,0.2093078,0.12998901,0.38228896,0.15545389,70
9,0.1523483,0.36159474,0.5008683,0.5428941,0.17270903,0.25033903,0.043688945,0.42993873,0.037524384,0.40146625,0.09682714,0.081085645,0.1727497,0.36257443,0.25397697,0.05759859,70
10,0.5920376,-0.015532747,0.008091465,-0.043082774,0.24469696,0.098527424,0.5118762,0.0451743,0.11787923,-0.07409343,0.13071959,0.12671071,0.4837646,0.073060244,-0.07822181,0.463709,70
11,0.49573302,0.45503354,-0.0068475753,0.37222975,0.50203335,-0.012968376,0.23773398,0.033342928,0.46256372,-0.0069191754,0.5581651,0.0031711906,0.50698334,0.42541146,-0.011425823,0.5074711,70
12,0.66574395,0.48045307,-0.104501426,0.48252958,0.44379956,0.017940655,0.159986,0.11038324,0.30223444,-0.032341808,0.63137007,-0.028106563,0.51719475,0.3545013,-0.048884064,0.47223267,70
13,0.49120325,0.47048032,0.11719136,0.52496797,0.31071407,0.09034187,0.104852006,0.31112245,0.22075287,0.11492832,0.39592046,0.036814034,0.34784263,0.35439682,0.09644459,0.37311724,70
14,-0.098576024,0.50572425,0.30446392,0.037130177,-0.054324508,0.3398273,0.41217622,0.6716685,-0.06644296,0.70346373,-0.14158311,0.2658553,-0.03155482,-0.021225497,0.42792666,-0.040065855,70
15,0.009395719,0.4187737,0.24478215,-0.036736786,-0.0062282383,0.3587531,0.41814765,0.63069713,-0.053269185,0.6767123,-0.18179655,0.25791323,-0.046999827,0.00015740097,0.46976346,-0.05325371,70
16,0.56148887,-0.18696351,-0.007528141,-0.12196031,0.107796624,0.18844321,0.5883888,-0.16054869,-0.069535874,0.025102064,-0.0755938,0.17813894,0.35911095,-0.114006594,0.030476138,0.28820953,70
17,0.692621,0.5310198,-0.024146214,0.5334582,0.3976437,-0.036651537,0.22618186,0.045250118,0.34701404,-0.12038511,0.47199756,-0.0033563673,0.49211097,0.3511263,-0.02857995,0.55860025,70
18,0.04286559,0.44383073,0.2495675,-0.020305067,-0.068737626,0.3381497,0.48533928,0.5606005,-0.052657582,0.63022524,-0.1827142,0.28566688,-0.02703403,0.013018087,0.4713351,-0.018806994,70
19,0.40892547,0.5486938,0.045662373,0.46020997,0.2998692,0.11932141,0.2960831,0.3652831,0.21608734,0.11021173,0.3510973,0.06976627,0.3474279,0.3755989,0.15075696,0.39072257,70
20,-0.07800226,0.44141123,0.30002695,0.041809544,-0.055660963,0.35149986,0.42019543,0.52543235,-0.05937714,0.6150107,-0.1298323,0.26508778,-0.09922962,-0.02435182,0.53873,-0.03096214,70
21,0.62422115,0.52043575,-0.1154691,0.53844404,0.45355016,-0.041275427,0.2014733,0.0527699,0.30677736,-0.115220964,0.5646783,-0.0003350824,0.47454175,0.37496585,0.05256255,0.54141176,70
22,0.037325516,0.4911906,0.21518913,0.006225288,0.049046025,0.36518908,0.41970176,0.6849102,-0.049347676,0.586206,-0.22548419,0.27009636,-0.0033026189,0.012569696,0.5176388,-0.038729846,70
23,-0.08399929,0.29670775,0.38172558,0.3011868,-0.04052359,0.3411688,0.20868687,0.5009829,-0.060641788,0.6675616,-0.12778923,0.15042229,0.1315146,0.15791282,0.35312876,0.061338186,70
24,-0.04752715,0.13159555,0.41158566,0.56088823,-0.059104443,0.10510156,-0.08786051,0.28370136,-0.03906975,0.69094926,-0.116523445,-0.008465402,0.31705922,0.49793917,0.046924934,-0.06593457,70
25,-0.08389275,0.1834562,0.5062606,0.5336466,-0.07659736,0.1319958,-0.047370523,0.2842451,-0.04503808,0.67496514,-0.07492405,0.024850324,0.25933665,0.4244923,0.18607098,-0.06587258,70
26,-0.040563792,0.51408404,0.19109057,-0.039391696,0.015124559,0.507003,0.37955922,0.71295893,-0.03256146,0.5676272,-0.16351554,0.20904142,-0.15816489,-0.013877362,0.47743142,0.031811133,70
27,0.0075452626,0.29799765,0.45358464,0.5459988,0.016170934,0.29028004,0.029845595,0.37436286,0.0031765997,0.60263264,0.010093331,0.08801613,0.20321809,0.30953646,0.21415605,0.11264922,70
28,0.19444726,0.24751925,0.46009257,0.4232594,0.0099621415,0.19447976,0.025500104,0.4897786,0.027389746,0.57563275,-0.011610761,0.056796674,0.14889187,0.39262998,0.1889238,-0.026853561,70
