NodeID,Group,Dim_1,Dim_2,Epochs
443,0.0,-0.8070545792579651,13.686598777770996,40
444,0.0,13.309114456176758,36.966514587402344,40
445,0.0,6.485896110534668,-14.837484359741211,40
446,0.0,1.0161536931991577,20.60760498046875,40
447,0.0,-16.173826217651367,-9.91932487487793,40
448,0.0,1.122357726097107,-19.563682556152344,40
449,0.0,74.9622802734375,14.188998222351074,40
450,0.0,-5.358865737915039,37.58920669555664,40
451,0.0,74.32047271728516,13.298824310302734,40
452,0.0,76.10680389404297,10.215168952941895,40
453,0.0,17.892396926879883,16.185876846313477,40
454,0.0,39.1669921875,22.22946548461914,40
455,0.0,15.036601066589355,27.123830795288086,40
456,0.0,75.1891860961914,12.305700302124023,40
457,0.0,41.79728698730469,-10.785040855407715,40
458,0.0,41.797386169433594,-10.785039901733398,40
459,0.0,69.14517211914062,15.048506736755371,40
460,0.0,67.99650573730469,17.113874435424805,40
461,0.0,76.91010284423828,12.77340030670166,40
462,0.0,77.80001831054688,13.039219856262207,40
463,0.0,38.26119613647461,23.11328125,40
464,0.0,69.14517211914062,15.048506736755371,40
465,0.0,78.85005950927734,11.367172241210938,40
466,0.0,76.18253326416016,12.724771499633789,40
467,0.0,67.90567016601562,16.048049926757812,40
468,0.0,78.07642364501953,12.209846496582031,40
469,0.0,40.04148483276367,11.758330345153809,40
470,0.0,-1.6016391515731812,-37.191219329833984,40
471,0.0,76.30023956298828,13.691760063171387,40
472,0.0,67.47032165527344,14.700157165527344,40
473,0.0,27.91693878173828,-5.584349155426025,40
474,0.0,-1.0327541828155518,-31.722274780273438,40
475,0.0,9.410101890563965,-25.795738220214844,40
476,0.0,36.046974182128906,13.30612850189209,40
477,0.0,4.609723091125488,-29.056766510009766,40
478,0.0,9.565638542175293,9.015351295471191,40
479,0.0,25.527029037475586,-11.263540267944336,40
480,0.0,69.14517211914062,15.048506736755371,40
481,0.0,35.91358947753906,-5.138419151306152,40
482,0.0,29.4976749420166,-10.212940216064453,40
483,0.0,7.782376289367676,-28.474689483642578,40
484,0.0,34.07371520996094,-18.715152740478516,40
485,0.0,-23.088193893432617,-2.564582109451294,40
486,0.0,29.38648223876953,-11.98965072631836,40
487,0.0,33.683387756347656,-16.31139373779297,40
488,0.0,23.815601348876953,-13.277938842773438,40
489,0.0,3.4669649600982666,-28.336933135986328,40
490,0.0,19.778182983398438,-31.58535385131836,40
491,0.0,26.5888671875,-6.371172904968262,40
492,0.0,24.522480010986328,-6.978714466094971,40
493,0.0,39.98079299926758,15.251749038696289,40
494,0.0,19.901342391967773,-28.148305892944336,40
495,0.0,25.581127166748047,-14.149068832397461,40
496,0.0,3.683795928955078,-27.050315856933594,40
497,0.0,38.44293975830078,17.04860496520996,40
498,0.0,5.841179847717285,-23.93461799621582,40
499,0.0,4.216123580932617,-24.851966857910156,40
500,0.0,-11.171927452087402,-9.846102714538574,40
501,0.0,41.1124153137207,4.19276762008667,40
502,0.0,7.193145275115967,-25.085832595825195,40
503,0.0,49.10635757446289,8.621716499328613,40
504,0.0,18.041563034057617,-27.438615798950195,40
505,0.0,5.250272750854492,-21.80653953552246,40
506,0.0,-12.398293495178223,-10.562539100646973,40
507,0.0,30.305368423461914,-10.315690994262695,40
508,0.0,36.58247375488281,12.558745384216309,40
509,0.0,9.268467903137207,-24.452064514160156,40
510,0.0,-15.729511260986328,-26.757169723510742,40
511,0.0,8.012134552001953,-24.280651092529297,40
512,0.0,7.508779525756836,-23.330991744995117,40
513,0.0,36.29207229614258,11.770050048828125,40
514,0.0,41.11241912841797,4.192742347717285,40
515,0.0,42.7616081237793,7.293337345123291,40
516,0.0,26.80364418029785,-5.6126933097839355,40
517,0.0,29.053274154663086,-9.571592330932617,40
518,0.0,9.249374389648438,-16.461088180541992,40
519,0.0,6.556008338928223,-29.1156063079834,40
520,0.0,28.838529586791992,-18.654991149902344,40
521,0.0,16.63265037536621,-28.75337028503418,40
522,0.0,-14.102909088134766,-8.741809844970703,40
523,0.0,45.36647415161133,10.997227668762207,40
524,0.0,-0.9017058610916138,-31.00688362121582,40
525,0.0,28.665782928466797,-26.865182876586914,40
526,0.0,6.462723255157471,-16.46832847595215,40
527,0.0,66.82316589355469,8.057027816772461,40
528,0.0,66.82316589355469,8.057027816772461,40
529,0.0,4.651862144470215,-26.74347686767578,40
530,0.0,1.9133661985397339,-26.371631622314453,40
531,0.0,8.412808418273926,-26.392732620239258,40
532,0.0,28.397130966186523,-7.172347068786621,40
533,0.0,75.27433776855469,11.188861846923828,40
534,0.0,26.758970260620117,-10.004974365234375,40
535,0.0,-50.346439361572266,-19.75713348388672,40
536,0.0,7.7236456871032715,-22.17658042907715,40
537,0.0,20.100704193115234,-6.040719032287598,40
538,0.0,23.815601348876953,-13.277938842773438,40
539,0.0,3.7101011276245117,-23.96226692199707,40
540,0.0,26.261884689331055,-10.576281547546387,40
541,0.0,32.792930603027344,-11.08244800567627,40
542,0.0,6.462212562561035,-21.856746673583984,40
543,0.0,46.08832931518555,3.5856642723083496,40
544,0.0,17.775671005249023,-12.32183837890625,40
545,0.0,-28.227624893188477,-30.15378189086914,40
546,0.0,42.76161575317383,7.293337821960449,40
547,0.0,-10.800057411193848,-12.162883758544922,40
548,0.0,75.91947174072266,14.651321411132812,40
549,0.0,6.462722301483154,-16.468334197998047,40
550,0.0,69.14517211914062,15.048506736755371,40
551,0.0,7.492661952972412,-27.19196319580078,40
552,0.0,35.47324752807617,12.590862274169922,40
553,0.0,22.61176109313965,-7.714535713195801,40
554,0.0,30.7025203704834,-3.9937098026275635,40
555,0.0,36.993568420410156,15.226037979125977,40
556,0.0,-1.0327541828155518,-31.722274780273438,40
557,0.0,44.17084884643555,2.1369194984436035,40
558,0.0,9.747332572937012,11.19300365447998,40
559,0.0,3.930814266204834,-36.148712158203125,40
560,0.0,-16.485511779785156,-20.395145416259766,40
561,0.0,33.68349075317383,-16.311302185058594,40
562,0.0,28.511728286743164,-5.201633453369141,40
563,0.0,-31.151458740234375,-24.27914810180664,40
564,0.0,67.09222412109375,15.310693740844727,40
565,0.0,30.166248321533203,-9.182459831237793,40
566,0.0,64.759521484375,7.920825958251953,40
567,0.0,31.55735206604004,-14.761685371398926,40
568,0.0,49.6729736328125,5.2200493812561035,40
569,0.0,52.92201614379883,2.5737831592559814,40
570,0.0,3.23199725151062,-24.998096466064453,40
571,0.0,44.64302444458008,1.2945877313613892,40
572,0.0,74.0016098022461,12.247363090515137,40
573,0.0,50.83076477050781,-0.7788350582122803,40
574,0.0,8.593374252319336,8.04185676574707,40
575,0.0,-23.28172492980957,-30.28156852722168,40
576,0.0,34.50529861450195,28.80198860168457,40
577,0.0,34.62701416015625,29.539714813232422,40
578,0.0,4.55256986618042,-27.781694412231445,40
579,0.0,35.47324752807617,12.590862274169922,40
580,0.0,21.291757583618164,-31.086519241333008,40
581,0.0,74.25801849365234,11.192172050476074,40
582,0.0,74.15190124511719,19.673248291015625,40
583,0.0,65.0820541381836,7.922142505645752,40
584,0.0,77.16441345214844,13.6641263961792,40
585,0.0,54.036991119384766,9.428296089172363,40
586,0.0,74.2363052368164,19.294370651245117,40
587,0.0,70.60492706298828,14.531157493591309,40
588,0.0,54.037086486816406,9.22764778137207,40
589,0.0,79.05628967285156,12.457456588745117,40
590,0.0,75.1891860961914,12.305700302124023,40
591,0.0,77.27787780761719,9.7669038772583,40
592,0.0,66.19111633300781,15.7659330368042,40
593,5.0,-1.2081236839294434,8.122869491577148,40
594,5.0,-18.86599349975586,39.63722610473633,40
595,5.0,-17.93389892578125,52.562225341796875,40
596,5.0,-10.139130592346191,47.98406219482422,40
597,5.0,-25.899120330810547,5.831530570983887,40
598,5.0,-19.419008255004883,-22.772132873535156,40
599,5.0,-21.785972595214844,43.38251495361328,40
600,5.0,-19.114974975585938,52.40137481689453,40
601,5.0,-26.519378662109375,47.77483367919922,40
602,5.0,-15.29859733581543,56.57815933227539,40
603,5.0,-13.34766960144043,28.940752029418945,40
604,5.0,-6.861579895019531,44.045101165771484,40
605,5.0,-25.207294464111328,52.80171585083008,40
606,5.0,-11.999566078186035,52.03681945800781,40
607,5.0,-13.157609939575195,50.61578369140625,40
608,5.0,-15.937049865722656,55.576473236083984,40
609,5.0,-5.933639049530029,37.008419036865234,40
610,5.0,-20.991422653198242,36.96036911010742,40
611,5.0,-6.440576553344727,37.675533294677734,40
612,5.0,9.941056251525879,42.85309982299805,40
613,5.0,-17.899911880493164,44.321346282958984,40
614,5.0,-12.368396759033203,45.36630630493164,40
615,5.0,-15.937049865722656,55.576473236083984,40
616,5.0,-22.039731979370117,48.5925178527832,40
617,5.0,-16.634761810302734,5.8542327880859375,40
618,5.0,-25.82732391357422,51.198978424072266,40
619,5.0,24.80742073059082,-18.805723190307617,40
620,5.0,-10.385814666748047,48.65925979614258,40
621,5.0,-1.7758557796478271,21.444719314575195,40
622,5.0,-25.89909553527832,5.831610679626465,40
623,5.0,-16.47536277770996,56.571807861328125,40
624,5.0,5.224763870239258,23.98686981201172,40
625,5.0,-5.149180889129639,36.62651443481445,40
626,5.0,-16.780311584472656,58.2716064453125,40
627,5.0,-15.29859733581543,56.57815933227539,40
628,5.0,-23.252634048461914,50.14125061035156,40
629,5.0,-16.780311584472656,58.2716064453125,40
630,5.0,-24.914892196655273,49.84508514404297,40
631,5.0,-17.98567008972168,51.57310104370117,40
632,5.0,-41.25507736206055,-6.009339809417725,40
633,5.0,-52.1077766418457,-21.940885543823242,40
634,5.0,7.9909281730651855,40.26462936401367,40
635,5.0,-17.631511688232422,55.75518035888672,40
636,5.0,-22.25777244567871,51.80430603027344,40
637,5.0,-52.13766098022461,-22.50742530822754,40
638,5.0,-21.70897674560547,31.560102462768555,40
639,5.0,-45.43537521362305,0.17155587673187256,40
640,5.0,-23.095054626464844,52.584232330322266,40
641,5.0,-9.666236877441406,32.305450439453125,40
642,5.0,-10.656022071838379,41.451080322265625,40
643,5.0,-13.694934844970703,53.08396530151367,40
644,5.0,-35.63124084472656,4.678977012634277,40
645,5.0,-13.694934844970703,53.08396530151367,40
646,5.0,-8.643424987792969,40.374691009521484,40
647,5.0,-7.975349426269531,34.90505599975586,40
648,5.0,-11.626700401306152,44.285221099853516,40
649,5.0,-27.43045425415039,-35.04298400878906,40
650,5.0,-23.252634048461914,50.14125061035156,40
651,5.0,-39.757869720458984,2.8692643642425537,40
652,5.0,-6.502988815307617,30.98731803894043,40
653,5.0,-24.591135025024414,48.344505310058594,40
654,5.0,-23.89246940612793,51.617733001708984,40
655,5.0,-25.207294464111328,52.80171585083008,40
656,5.0,-11.628083229064941,33.313941955566406,40
657,5.0,75.48289489746094,13.373980522155762,40
658,5.0,-13.450142860412598,4.146489143371582,40
659,5.0,-19.48908233642578,5.098578929901123,40
660,5.0,-32.27056884765625,5.853099822998047,40
661,5.0,-21.959829330444336,32.08205795288086,40
662,5.0,14.86479663848877,15.659598350524902,40
663,5.0,-24.914892196655273,49.84508514404297,40
664,5.0,-13.522972106933594,55.76887893676758,40
665,5.0,-9.52446460723877,40.20183181762695,40
666,5.0,8.688986778259277,-27.489717483520508,40
667,5.0,-4.941725730895996,33.40419006347656,40
668,5.0,-13.754054069519043,30.116039276123047,40
669,5.0,-35.81338119506836,-24.178327560424805,40
670,5.0,-13.042647361755371,-23.816226959228516,40
671,5.0,-20.127914428710938,12.0503511428833,40
672,5.0,-20.6794376373291,35.761898040771484,40
673,5.0,-20.371231079101562,38.36341094970703,40
674,5.0,20.432003021240234,9.232256889343262,40
675,5.0,-23.252634048461914,50.14125061035156,40
676,5.0,32.29421615600586,18.71078872680664,40
677,5.0,-13.522972106933594,55.76887893676758,40
678,5.0,-17.732696533203125,37.48129653930664,40
679,5.0,11.169538497924805,10.812780380249023,40
680,5.0,-22.287620544433594,34.57487869262695,40
681,5.0,-20.702558517456055,38.103271484375,40
682,5.0,-44.94365310668945,-0.1625635027885437,40
683,5.0,-8.033147811889648,31.02227020263672,40
684,5.0,-34.49495315551758,-1.3490312099456787,40
685,5.0,9.570091247558594,42.56758117675781,40
686,5.0,-32.24860382080078,2.4926164150238037,40
687,5.0,-15.422381401062012,19.095643997192383,40
688,5.0,-19.717805862426758,36.34513854980469,40
689,5.0,-17.629087448120117,46.45363235473633,40
690,5.0,-20.529529571533203,14.893837928771973,40
691,5.0,-13.310602188110352,53.33623504638672,40
692,5.0,-45.510467529296875,-0.0891781598329544,40
693,5.0,-10.365296363830566,30.154634475708008,40
694,5.0,-26.580127716064453,52.757041931152344,40
695,5.0,-20.904258728027344,49.597049713134766,40
696,5.0,-16.636857986450195,44.942474365234375,40
697,5.0,-21.657506942749023,50.39765548706055,40
698,5.0,-15.937049865722656,55.576473236083984,40
699,5.0,-13.48937702178955,4.504189968109131,40
700,5.0,-20.32079315185547,39.192726135253906,40
701,5.0,-22.960948944091797,32.94875717163086,40
702,5.0,-8.29758358001709,42.130577087402344,40
703,5.0,-22.623716354370117,43.73664474487305,40
704,5.0,-22.039731979370117,48.5925178527832,40
705,5.0,-10.38582992553711,48.65951156616211,40
706,5.0,-23.252634048461914,50.14125061035156,40
707,5.0,-18.480710983276367,33.560203552246094,40
708,5.0,-8.619120597839355,34.72076416015625,40
709,5.0,17.53559112548828,30.05557632446289,40
710,5.0,-26.200342178344727,50.282554626464844,40
711,5.0,-19.853485107421875,47.29767990112305,40
712,5.0,-15.948307037353516,53.21265411376953,40
713,5.0,4.013584136962891,6.4137043952941895,40
714,5.0,-25.667482376098633,45.74060821533203,40
715,5.0,-21.98529815673828,34.19562530517578,40
716,5.0,-11.717090606689453,4.5161919593811035,40
717,5.0,-22.039731979370117,48.5925178527832,40
718,5.0,-8.813429832458496,32.048431396484375,40
719,5.0,-11.101113319396973,41.79817581176758,40
720,5.0,-12.035821914672852,48.00703811645508,40
721,5.0,21.52911376953125,8.09457015991211,40
722,5.0,-21.44179916381836,51.671810150146484,40
723,5.0,-15.75532054901123,52.063289642333984,40
724,5.0,19.259979248046875,8.089105606079102,40
725,5.0,-16.47536277770996,56.571807861328125,40
726,5.0,-27.16985321044922,47.500648498535156,40
727,5.0,-21.0279598236084,45.6794319152832,40
728,5.0,-18.42359733581543,35.2962532043457,40
729,5.0,16.583280563354492,30.02207374572754,40
730,5.0,-27.0656681060791,48.389705657958984,40
731,5.0,-10.866331100463867,35.32622528076172,40
732,5.0,-18.71056365966797,35.48171615600586,40
733,5.0,-13.77319049835205,4.034700870513916,40
734,5.0,-17.899911880493164,44.321346282958984,40
735,5.0,-24.771852493286133,51.383060455322266,40
736,5.0,-26.131107330322266,-16.11196517944336,40
737,5.0,-8.297659873962402,42.1306037902832,40
738,5.0,-18.690858840942383,6.1494293212890625,40
739,5.0,-20.61739730834961,34.55624008178711,40
740,5.0,-0.3060075640678406,22.283899307250977,40
741,5.0,-8.752792358398438,32.73702621459961,40
742,5.0,-20.774927139282227,31.623878479003906,40
743,5.0,-23.252634048461914,50.14125061035156,40
744,5.0,-24.105215072631836,-3.7936437129974365,40
745,5.0,-20.103174209594727,10.675460815429688,40
746,5.0,-5.68487024307251,33.234619140625,40
747,5.0,-17.760778427124023,45.88459777832031,40
748,5.0,-15.947412490844727,-10.279982566833496,40
749,5.0,74.15167236328125,19.673137664794922,40
750,5.0,-35.992042541503906,1.6583850383758545,40
751,5.0,-6.676054954528809,-5.412379264831543,40
752,5.0,-15.692286491394043,53.99237823486328,40
753,5.0,-8.179604530334473,45.190696716308594,40
754,5.0,-14.997821807861328,58.47505187988281,40
755,5.0,-14.976394653320312,43.91264724731445,40
756,5.0,-14.7409086227417,48.743221282958984,40
757,5.0,-15.94399356842041,50.807708740234375,40
758,5.0,-41.209991455078125,-27.505807876586914,40
759,5.0,-18.065868377685547,35.667144775390625,40
760,5.0,-20.4241943359375,48.71584701538086,40
761,5.0,-23.1649227142334,53.99175262451172,40
762,5.0,-15.937049865722656,55.576473236083984,40
763,5.0,-23.252634048461914,50.14125061035156,40
764,5.0,1.948900580406189,14.82097339630127,40
765,5.0,-34.3995246887207,1.7782609462738037,40
766,5.0,-18.524179458618164,43.24506378173828,40
767,5.0,-17.050262451171875,8.274552345275879,40
768,5.0,-19.138256072998047,46.488739013671875,40
769,5.0,-14.29452896118164,58.96181869506836,40
770,5.0,-17.484432220458984,53.28302001953125,40
771,5.0,-20.761493682861328,50.698177337646484,40
772,3.0,7.337728500366211,16.168458938598633,40
773,3.0,1.0848978757858276,19.49347496032715,40
774,3.0,28.002483367919922,3.211860179901123,40
775,3.0,25.573680877685547,-17.300565719604492,40
776,3.0,1.0161536931991577,20.60760498046875,40
777,3.0,9.858351707458496,24.541879653930664,40
778,3.0,1.0161536931991577,20.60760498046875,40
779,3.0,-34.55342483520508,-38.177188873291016,40
780,1.0,-18.885786056518555,-28.334592819213867,40
781,1.0,-17.98767852783203,8.615564346313477,40
782,1.0,4.143532752990723,-38.71954345703125,40
783,1.0,22.204299926757812,1.2097018957138062,40
784,1.0,6.51001501083374,-25.853355407714844,40
785,1.0,50.09690475463867,5.831808567047119,40
786,1.0,-23.302499771118164,15.004528045654297,40
787,1.0,22.24420738220215,1.2094755172729492,40
788,1.0,-21.26410484313965,-35.86683654785156,40
789,1.0,-43.83879470825195,-24.589921951293945,40
790,1.0,-41.10497283935547,-22.338977813720703,40
791,1.0,-4.368587970733643,-32.51450729370117,40
792,1.0,21.34756851196289,3.6344871520996094,40
793,1.0,-6.99479341506958,-32.142452239990234,40
794,1.0,-40.45473098754883,4.615291595458984,40
795,2.0,76.2821273803711,11.606833457946777,40
796,2.0,-12.178881645202637,-0.3838978409767151,40
797,2.0,16.738737106323242,2.0290801525115967,40
798,2.0,1.0161536931991577,20.60760498046875,40
799,2.0,-17.050262451171875,8.274552345275879,40
800,2.0,-29.000207901000977,-18.138051986694336,40
801,2.0,-41.02659225463867,0.5220269560813904,40
802,2.0,7.9909234046936035,40.264644622802734,40
803,2.0,78.69920349121094,13.477466583251953,40
804,2.0,-52.772762298583984,-22.215843200683594,40
805,2.0,-45.49766540527344,-15.355836868286133,40
806,2.0,76.10680389404297,10.215168952941895,40
807,2.0,77.99808502197266,14.312993049621582,40
808,2.0,-35.6823844909668,-33.86872100830078,40
809,2.0,-39.039276123046875,-18.07777214050293,40
810,2.0,-43.82126235961914,-24.857406616210938,40
811,2.0,77.10810852050781,10.851015090942383,40
812,2.0,78.23827362060547,10.408169746398926,40
813,2.0,34.93930435180664,-6.7018046379089355,40
814,2.0,14.367332458496094,-12.592340469360352,40
815,2.0,19.103832244873047,-23.81346893310547,40
816,2.0,15.765342712402344,-13.472888946533203,40
817,2.0,-10.515521049499512,-32.03969955444336,40
818,2.0,16.502334594726562,-14.120512008666992,40
819,2.0,2.314624309539795,-14.30007266998291,40
820,2.0,42.18495178222656,-2.7840919494628906,40
821,2.0,2.3006765842437744,-14.36264419555664,40
822,2.0,5.47650146484375,-22.952688217163086,40
823,2.0,47.551456451416016,0.5901683568954468,40
824,2.0,-46.40681457519531,-28.780466079711914,40
825,2.0,-10.791940689086914,-6.23769998550415,40
826,2.0,8.367758750915527,-35.12340545654297,40
827,2.0,5.495368957519531,-17.510082244873047,40
828,2.0,15.199471473693848,-14.383448600769043,40
829,2.0,15.3558349609375,-13.832770347595215,40
830,2.0,-0.08424198627471924,11.43348217010498,40
831,2.0,-6.230461120605469,-32.88496017456055,40
832,2.0,-18.438127517700195,5.964879035949707,40
833,2.0,3.7980589866638184,19.863792419433594,40
834,2.0,-3.8428738117218018,-13.868179321289062,40
835,2.0,50.70399475097656,4.772858142852783,40
836,2.0,-7.3209309577941895,-28.761730194091797,40
837,2.0,-24.105865478515625,-37.509193420410156,40
838,2.0,-3.8285696506500244,-14.579519271850586,40
839,2.0,20.778301239013672,11.875452041625977,40
840,2.0,50.5538444519043,2.9393887519836426,40
841,2.0,-17.98767852783203,8.615564346313477,40
842,2.0,25.694358825683594,-20.461191177368164,40
843,2.0,17.37548828125,29.51975440979004,40
844,2.0,-1.2081236839294434,8.122869491577148,40
845,2.0,21.97600555419922,3.7633111476898193,40
846,2.0,-13.26904296875,-1.8025496006011963,40
847,2.0,41.98191452026367,0.7104471325874329,40
848,2.0,29.842288970947266,21.265989303588867,40
849,2.0,-8.036236763000488,34.51493835449219,40
850,2.0,76.2821273803711,11.606833457946777,40
851,2.0,18.631860733032227,37.0013313293457,40
852,2.0,76.97434997558594,14.727899551391602,40
853,2.0,77.1949234008789,12.03283977508545,40
854,2.0,-19.37430191040039,16.745328903198242,40
855,2.0,77.75666046142578,11.336461067199707,40
856,2.0,5.209939956665039,19.015058517456055,40
857,2.0,20.649368286132812,35.778228759765625,40
858,2.0,-19.09101104736328,16.570302963256836,40
859,2.0,28.15215492248535,2.5205163955688477,40
860,2.0,18.949209213256836,35.20576858520508,40
861,2.0,-16.958782196044922,-20.27632713317871,40
862,2.0,18.490577697753906,39.62516784667969,40
863,2.0,-1.8985438346862793,-8.696677207946777,40
864,2.0,74.884033203125,10.199530601501465,40
865,2.0,-1.188080072402954,-36.56688690185547,40
866,2.0,-22.722614288330078,-26.454627990722656,40
867,2.0,19.108802795410156,8.874080657958984,40
868,2.0,-34.61243438720703,-23.98072624206543,40
869,2.0,14.38166618347168,5.875809669494629,40
870,2.0,-33.38814163208008,3.242680549621582,40
871,2.0,-35.682411193847656,-33.86878967285156,40
872,2.0,-35.813446044921875,-24.178211212158203,40
873,2.0,-34.53961181640625,4.63786506652832,40
874,2.0,-28.077617645263672,-36.95905685424805,40
875,2.0,-3.8285696506500244,-14.579519271850586,40
876,2.0,-26.760774612426758,-31.834430694580078,40
877,2.0,-23.300140380859375,15.006157875061035,40
878,2.0,-17.530305862426758,34.283103942871094,40
879,2.0,-19.712514877319336,-22.902732849121094,40
880,2.0,-61.876014709472656,-31.927255630493164,40
881,2.0,-49.91403579711914,-20.810182571411133,40
882,2.0,-0.009748204611241817,12.207817077636719,40
883,2.0,-25.262514114379883,-8.186360359191895,40
884,2.0,5.014687538146973,-37.432533264160156,40
885,2.0,34.52461624145508,-6.495997905731201,40
886,2.0,-3.2367238998413086,-6.022823333740234,40
887,2.0,-52.254371643066406,-21.102577209472656,40
888,2.0,-50.31980514526367,-20.193693161010742,40
889,2.0,-45.453514099121094,-27.309133529663086,40
890,2.0,-26.73064422607422,-32.74842834472656,40
891,2.0,-14.780524253845215,17.474687576293945,40
892,2.0,-39.12259292602539,-15.08082103729248,40
893,2.0,-62.14403533935547,-32.77650451660156,40
894,2.0,-48.73529815673828,-4.62295389175415,40
895,2.0,0.12668737769126892,-18.573505401611328,40
896,2.0,-2.248012065887451,-9.006601333618164,40
897,2.0,-52.254371643066406,-21.102577209472656,40
898,2.0,23.70499038696289,-17.733991622924805,40
899,2.0,-28.90189552307129,-33.20290756225586,40
900,2.0,-37.79300308227539,6.1576972007751465,40
901,2.0,-46.5576057434082,-37.41252136230469,40
902,2.0,-33.57145309448242,-12.224255561828613,40
903,2.0,-31.539567947387695,-3.7912466526031494,40
904,2.0,-41.073123931884766,-16.52034568786621,40
905,2.0,4.800366401672363,-23.913570404052734,40
906,2.0,-9.662348747253418,-34.15989685058594,40
907,2.0,-61.21665573120117,-31.986167907714844,40
908,2.0,-39.13352584838867,-35.496307373046875,40
909,2.0,4.7842302322387695,-25.7011661529541,40
910,2.0,-34.49495315551758,-1.3490312099456787,40
911,2.0,-53.195068359375,-18.90639877319336,40
912,2.0,-34.3995246887207,1.7782609462738037,40
913,2.0,-40.617393493652344,-18.612306594848633,40
914,2.0,-9.519472122192383,-29.937625885009766,40
915,2.0,-51.63345718383789,-27.76473045349121,40
916,2.0,29.596948623657227,-9.20726490020752,40
917,2.0,6.651575088500977,-27.862375259399414,40
918,2.0,-33.510047912597656,-1.4839463233947754,40
919,2.0,-48.31279754638672,-10.500738143920898,40
920,2.0,-44.15738296508789,-30.288217544555664,40
921,2.0,-44.08857345581055,-28.81574821472168,40
922,2.0,-25.199478149414062,-27.929473876953125,40
923,2.0,-9.176888465881348,-30.425771713256836,40
924,2.0,-16.65427589416504,-29.251529693603516,40
925,2.0,-55.73598098754883,-33.6563720703125,40
926,2.0,31.907758712768555,19.540884017944336,40
927,2.0,-22.650001525878906,-26.056623458862305,40
928,2.0,-50.12051010131836,-31.477359771728516,40
929,2.0,-26.374189376831055,-26.97224998474121,40
930,2.0,-8.317264556884766,30.789552688598633,40
931,2.0,-40.1818733215332,-29.8305606842041,40
932,2.0,-19.99895668029785,7.986690044403076,40
933,2.0,-27.55670166015625,-21.951766967773438,40
934,2.0,-32.32701110839844,4.397645473480225,40
935,2.0,-12.718371391296387,-2.353797674179077,40
936,2.0,-61.30912780761719,-31.113277435302734,40
937,2.0,10.165778160095215,-38.79550552368164,40
938,2.0,-34.4005241394043,-36.558387756347656,40
939,2.0,-62.70878601074219,-27.82004737854004,40
940,2.0,-3.8285696506500244,-14.579519271850586,40
941,2.0,-55.03470230102539,-31.69132423400879,40
942,2.0,-38.61131286621094,2.625352144241333,40
943,2.0,-55.195106506347656,-21.791454315185547,40
944,2.0,-49.416324615478516,-9.942873001098633,40
945,2.0,-37.9267692565918,-9.064040184020996,40
946,2.0,-39.774478912353516,-13.500401496887207,40
947,2.0,14.033380508422852,15.762539863586426,40
948,2.0,-43.61113357543945,-29.579011917114258,40
949,2.0,-8.751493453979492,11.26085090637207,40
950,2.0,-42.00138854980469,-9.147345542907715,40
951,2.0,-26.131107330322266,-16.11196517944336,40
952,2.0,-26.155405044555664,-34.240272521972656,40
953,2.0,-25.491104125976562,-28.17374610900879,40
954,2.0,-0.3670785129070282,8.51821517944336,40
955,2.0,-15.144073486328125,-1.1984776258468628,40
956,2.0,-40.93296813964844,-30.43061637878418,40
957,2.0,-46.1430549621582,-16.133745193481445,40
958,2.0,-20.46834373474121,-32.2471923828125,40
959,2.0,-36.865501403808594,-34.00385665893555,40
960,2.0,25.30452537536621,-27.79932975769043,40
961,2.0,-38.057861328125,-24.965909957885742,40
962,2.0,-39.774452209472656,-13.500187873840332,40
963,2.0,-43.84591293334961,-34.13009262084961,40
964,2.0,-21.594467163085938,-25.547048568725586,40
965,2.0,-46.125728607177734,-38.30309295654297,40
966,2.0,-41.79281997680664,-32.51062774658203,40
967,2.0,-50.55622100830078,-23.621932983398438,40
968,2.0,-33.11947250366211,-37.644832611083984,40
969,2.0,3.021284580230713,-26.109281539916992,40
970,2.0,-32.10578155517578,-36.3559455871582,40
971,2.0,3.2727303504943848,-35.591983795166016,40
972,2.0,-10.783007621765137,-35.22407150268555,40
973,2.0,6.491384983062744,-23.044696807861328,40
974,2.0,-19.788854598999023,2.1575706005096436,40
975,2.0,20.65838623046875,8.423417091369629,40
976,2.0,-48.697418212890625,-36.011940002441406,40
977,2.0,32.057281494140625,-6.456216812133789,40
978,2.0,-34.06373977661133,-2.212505340576172,40
979,2.0,-42.9306640625,-20.87822914123535,40
980,2.0,-2.9125587940216064,-25.297096252441406,40
981,2.0,-20.911540985107422,-21.809139251708984,40
982,2.0,-14.0438232421875,36.87763595581055,40
983,2.0,-49.38493728637695,-30.543527603149414,40
984,2.0,-37.912662506103516,-17.743589401245117,40
985,2.0,-51.57555389404297,-32.85557556152344,40
986,2.0,-54.536556243896484,-29.488540649414062,40
987,2.0,-35.363643646240234,-28.38319206237793,40
988,2.0,-55.15337371826172,-27.154523849487305,40
989,2.0,5.593203067779541,-27.444589614868164,40
990,2.0,-19.850759506225586,-24.811697006225586,40
991,2.0,9.858349800109863,24.54187774658203,40
992,2.0,-5.130223751068115,-6.693995475769043,40
993,2.0,-41.7928466796875,-32.510581970214844,40
994,2.0,-54.15877914428711,-31.96635627746582,40
995,2.0,-17.259611129760742,14.387310981750488,40
996,2.0,-39.08224105834961,-25.942453384399414,40
997,2.0,-51.636207580566406,-29.818649291992188,40
